time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,bool_weather_missing_values,year,month,day,hour,dayofweek_num
2253,0.5489999999999999,0,2.31,5.77,0,0,0,0,0,3,3,21,2
2254,0.371,0,1.93,5.67,0,0,1,0,0,3,3,22,2
2255,0.144,0,1.89,5.19,0,0,1,0,0,3,3,23,2
2256,0.123,0,1.88,5.45,0,0,1,0,0,3,4,0,3
2257,0.11,0,1.94,5.42,0,0,1,0,0,3,4,1,3
2258,0.177,0,1.98,5.61,0,0,1,0,0,3,4,2,3
2259,0.13,0,2.04,5.62,0,0,1,0,0,3,4,3,3
2260,0.123,0,2.43,5.88,0,0,1,0,0,3,4,4,3
2261,0.10400000000000001,0,2.56,6.27,0,0,1,0,0,3,4,5,3
2262,0.122,0,2.84,6.42,0,1,1,0,0,3,4,6,3
2263,0.191,0,2.87,6.62,0,1,1,0,0,3,4,7,3
2264,0.369,0,3.0,6.85,0,1,1,0,0,3,4,8,3
2265,0.898,0,3.24,6.87,0,1,1,0,0,3,4,9,3
2266,0.203,0,4.09,6.99,0,1,1,0,0,3,4,10,3
2267,0.15,0,5.12,7.79,0,1,1,0,0,3,4,11,3
2268,0.111,0,6.18,8.03,0,1,0,0,0,3,4,12,3
2269,0.101,0,6.81,7.78,0,1,0,0,0,3,4,13,3
2270,0.106,0,7.34,7.71,0,1,0,0,0,3,4,14,3
2271,0.129,0,7.34,7.0,0,1,0,0,0,3,4,15,3
2272,0.125,0,7.29,6.44,0,1,0,0,0,3,4,16,3
2273,0.11699999999999999,0,7.07,5.61,0,1,0,0,0,3,4,17,3
2274,0.231,0,6.14,5.15,0,1,0,0,0,3,4,18,3
2275,0.46599999999999997,0,5.32,4.38,0,0,1,0,0,3,4,19,3
2276,0.588,0,4.39,3.64,0,0,0,0,0,3,4,20,3
2277,0.582,0,3.88,4.06,0,0,0,0,0,3,4,21,3
2278,0.5569999999999999,0,2.93,4.23,0,0,0,0,0,3,4,22,3
2279,0.16299999999999998,0,2.77,3.75,0,3,2,0,0,3,4,23,3
2280,0.115,0,2.29,3.5,0,3,2,0,0,3,5,0,4
2281,0.1,0,1.74,3.65,0,3,2,0,0,3,5,1,4
2282,0.11399999999999999,0,1.66,3.66,0,3,2,0,0,3,5,2,4
2283,0.10200000000000001,0,1.12,3.31,0,3,2,0,0,3,5,3,4
2284,0.10500000000000001,0,0.95,3.09,1,3,2,0,0,3,5,4,4
2285,0.10500000000000001,0,0.93,2.88,1,3,2,0,0,3,5,5,4
2286,0.095,0,0.64,2.93,1,1,0,0,0,3,5,6,4
2287,0.184,0,1.49,3.05,0,1,0,0,0,3,5,7,4
2288,0.78,0,3.36,4.3,0,1,0,0,0,3,5,8,4
2289,0.375,0,5.23,5.26,0,1,0,0,0,3,5,9,4
2290,0.363,0,6.4,5.0,0,1,0,0,0,3,5,10,4
2291,0.198,0,7.19,4.2,0,1,1,0,0,3,5,11,4
2292,0.671,0,7.82,3.71,0,1,0,0,0,3,5,12,4
2293,1.783,0,8.4,3.1,0,1,0,0,0,3,5,13,4
2294,0.63,0,9.74,2.92,0,2,2,0,0,3,5,14,4
2295,0.529,0,9.55,2.83,0,2,2,0,0,3,5,15,4
2296,0.40900000000000003,0,9.87,2.72,0,2,2,0,0,3,5,16,4
2297,0.11699999999999999,0,9.18,2.9,0,2,2,0,0,3,5,17,4
2298,0.20800000000000002,0,8.46,2.78,0,2,2,0,0,3,5,18,4
2299,0.249,0,6.11,2.19,0,3,2,0,0,3,5,19,4
2300,0.6040000000000001,0,4.76,1.63,0,3,2,0,0,3,5,20,4
2301,0.498,0,3.77,1.77,0,3,2,0,0,3,5,21,4
2302,0.46199999999999997,0,2.55,1.83,0,3,2,0,0,3,5,22,4
2303,0.352,0,2.04,1.77,0,3,2,0,0,3,5,23,4
2304,0.16899999999999998,0,1.04,1.39,1,3,2,0,0,3,6,0,5
2305,0.10500000000000001,0,0.87,0.77,1,3,2,0,0,3,6,1,5
2306,0.11499999999999999,0,-0.15,0.78,1,3,2,0,0,3,6,2,5
2307,0.11,0,-0.26,0.72,1,3,2,0,0,3,6,3,5
2308,0.107,0,-0.69,0.82,1,3,2,0,0,3,6,4,5
2309,0.118,0,-1.21,1.03,1,3,2,0,0,3,6,5,5
2310,0.10500000000000001,0,-1.0,0.76,1,2,2,0,0,3,6,6,5
2311,0.192,0,1.03,0.72,1,2,2,0,0,3,6,7,5
2312,0.412,0,4.11,1.26,0,2,2,0,0,3,6,8,5
2313,0.444,0,5.92,1.56,0,1,0,0,0,3,6,9,5
2314,0.885,0,7.39,2.12,0,1,0,0,0,3,6,10,5
2315,1.095,0,7.66,2.63,0,1,0,0,0,3,6,11,5
2316,0.111,0,8.73,2.91,0,1,1,0,0,3,6,12,5
2317,0.11399999999999999,0,10.37,3.37,0,1,1,0,0,3,6,13,5
2318,0.11199999999999999,0,9.94,3.54,0,1,1,0,0,3,6,14,5
2319,0.1,0,9.85,3.52,0,4,3,0,0,3,6,15,5
2320,0.124,0,9.33,3.52,0,1,1,0,0,3,6,16,5
2321,0.299,0,8.96,3.84,0,4,3,0,0,3,6,17,5
2322,0.6839999999999999,0,7.58,2.87,0,4,3,0,0,3,6,18,5
2323,1.083,0,6.38,3.01,0,0,1,0,0,3,6,19,5
2324,0.389,0,5.07,3.0,0,0,1,0,0,3,6,20,5
2325,0.45899999999999996,0,4.56,3.61,0,0,0,0,0,3,6,21,5
2326,0.42,0,4.05,4.29,0,0,0,0,0,3,6,22,5
2327,0.261,0,3.97,3.93,0,0,0,0,0,3,6,23,5
2328,0.174,0,3.88,3.87,0,3,2,0,0,3,7,0,6
2329,0.12,0,3.47,4.13,0,3,2,0,0,3,7,1,6
2330,0.10600000000000001,0,3.47,4.28,0,3,2,0,0,3,7,2,6
2331,0.122,0,3.53,4.77,0,3,2,0,0,3,7,3,6
2332,0.185,0,3.86,4.58,0,3,2,0,0,3,7,4,6
2333,0.107,0,3.88,4.17,0,3,2,0,0,3,7,5,6
2334,0.11399999999999999,0,3.84,4.1,0,2,2,0,0,3,7,6,6
2335,0.16499999999999998,0,4.17,5.06,0,1,0,0,0,3,7,7,6
2336,0.23099999999999998,0,5.26,5.55,0,1,0,0,0,3,7,8,6
2337,0.12,0,6.06,5.73,0,1,0,0,0,3,7,9,6
2338,0.252,0,7.37,6.04,0,1,1,0,0,3,7,10,6
2339,0.15899999999999997,0,8.49,5.84,0,1,1,0,0,3,7,11,6
2340,0.14,0,9.13,5.97,0,1,0,0,0,3,7,12,6
2341,0.31,0,9.99,6.16,0,1,0,0,0,3,7,13,6
2342,0.259,0,9.89,5.97,0,1,0,0,0,3,7,14,6
2343,0.14400000000000002,0,9.82,6.05,0,1,0,0,0,3,7,15,6
2344,0.14300000000000002,0,9.28,6.06,0,1,0,0,0,3,7,16,6
2345,0.127,0,8.31,5.79,0,1,0,0,0,3,7,17,6
2346,0.778,0,7.18,5.43,0,1,0,0,0,3,7,18,6
2347,0.6839999999999999,0,6.01,4.6,0,3,2,0,0,3,7,19,6
2348,0.57,0,5.31,3.83,0,3,2,0,0,3,7,20,6
2349,0.534,0,4.54,3.78,0,3,2,0,0,3,7,21,6
2350,0.359,0,4.13,3.75,0,3,2,0,0,3,7,22,6
2351,0.263,0,4.42,3.71,0,0,0,0,0,3,7,23,6
2352,0.105,0,4.3,3.7,0,0,1,0,0,3,8,0,0
2353,0.115,0,3.86,3.4,0,0,0,0,0,3,8,1,0
2354,0.097,0,3.45,3.34,0,0,0,0,0,3,8,2,0
2355,0.113,0,3.89,3.43,0,0,0,0,0,3,8,3,0
2356,0.096,0,3.98,3.63,0,0,1,0,0,3,8,4,0
2357,0.111,0,4.04,4.01,0,0,1,0,0,3,8,5,0
2358,0.097,0,4.16,3.9,0,1,1,0,0,3,8,6,0
2359,0.29000000000000004,0,4.76,4.12,0,1,1,0,0,3,8,7,0
2360,0.177,0,5.41,4.47,0,1,1,0,0,3,8,8,0
2361,0.28200000000000003,0,5.96,4.98,0,1,1,0,0,3,8,9,0
2362,0.156,0,6.97,4.87,0,1,1,0,0,3,8,10,0
2363,0.624,0,7.82,5.01,0,1,1,0,0,3,8,11,0
2364,0.121,0,8.76,5.08,0,1,1,0,0,3,8,12,0
2365,0.107,0,8.81,5.32,0,1,1,0,0,3,8,13,0
2366,0.1,0,8.47,4.94,0,1,1,0,0,3,8,14,0
2367,0.183,0,8.39,4.67,0,1,1,0,0,3,8,15,0
2368,0.175,0,7.92,3.92,0,1,1,0,0,3,8,16,0
2369,0.157,0,7.79,3.37,0,1,1,0,0,3,8,17,0
2370,0.317,0,7.38,3.22,0,1,1,0,0,3,8,18,0
2371,0.582,0,6.82,2.99,0,0,1,0,0,3,8,19,0
2372,0.6819999999999999,0,6.38,2.47,0,0,1,0,0,3,8,20,0
2373,0.642,0,6.33,2.7,0,0,1,0,0,3,8,21,0
2374,0.331,0,6.22,2.55,0,0,1,0,0,3,8,22,0
2375,0.199,0,6.15,2.28,0,0,1,0,0,3,8,23,0
2376,0.119,0,6.08,2.38,0,0,1,0,0,3,9,0,1
2377,0.11599999999999999,0,5.88,2.87,0,0,1,0,0,3,9,1,1
2378,0.125,0,4.34,2.51,0,0,1,0,0,3,9,2,1
2379,0.111,0,4.13,2.56,0,5,4,0,0,3,9,3,1
2380,0.122,0,3.58,2.79,0,5,4,0,0,3,9,4,1
2381,0.11699999999999999,0,3.37,3.02,0,5,4,0,0,3,9,5,1
2382,0.109,0,2.98,2.62,0,5,4,0,0,3,9,6,1
2383,0.261,0,3.02,1.83,0,5,4,0,0,3,9,7,1
2384,0.125,0,3.18,1.34,0,5,4,0,0,3,9,8,1
2385,0.151,0,4.71,0.15,0,5,4,0,0,3,9,9,1
2386,0.429,0,7.16,1.45,0,1,0,0,0,3,9,10,1
2387,0.20800000000000002,0,8.59,2.11,0,2,2,0,0,3,9,11,1
2388,0.127,0,10.27,2.76,0,1,0,0,0,3,9,12,1
2389,0.155,0,10.59,3.25,0,1,0,0,0,3,9,13,1
2390,0.145,0,10.22,3.41,0,1,0,0,0,3,9,14,1
2391,0.236,0,10.18,3.66,0,1,0,0,0,3,9,15,1
2392,0.11599999999999999,0,9.97,3.85,0,1,0,0,0,3,9,16,1
2393,0.7140000000000001,0,9.81,4.27,0,1,0,0,0,3,9,17,1
2394,0.509,0,8.73,4.0,0,1,0,0,0,3,9,18,1
2395,1.5,0,7.81,3.86,0,0,0,0,0,3,9,19,1
2396,0.419,0,6.89,4.6,0,0,1,0,0,3,9,20,1
2397,0.478,0,6.79,5.09,0,5,4,0,0,3,9,21,1
2398,0.28300000000000003,0,6.42,5.53,0,5,4,0,0,3,9,22,1
2399,0.212,0,6.93,5.93,0,5,4,0,0,3,9,23,1
2400,0.11599999999999999,0,6.88,6.31,0,5,4,0,0,3,10,0,2
2401,0.11699999999999999,0,6.89,5.9,0,5,4,0,0,3,10,1,2
2402,0.122,0,6.52,5.59,0,5,4,0,0,3,10,2,2
2403,0.10700000000000001,0,6.46,5.42,0,5,4,0,0,3,10,3,2
2404,0.187,0,6.39,4.52,0,5,4,0,0,3,10,4,2
2405,0.128,0,6.29,4.3,0,0,1,0,0,3,10,5,2
2406,1.247,0,6.23,3.62,0,5,4,0,0,3,10,6,2
2407,0.393,0,5.93,2.93,0,5,4,0,0,3,10,7,2
2408,0.23700000000000002,0,6.28,2.81,0,5,4,0,0,3,10,8,2
2409,0.126,0,6.36,2.34,0,1,1,0,0,3,10,9,2
2410,0.144,0,6.42,1.59,0,1,1,0,0,3,10,10,2
2411,0.123,0,6.58,1.39,0,1,1,0,0,3,10,11,2
2412,0.131,0,7.27,1.46,0,1,1,0,0,3,10,12,2
2413,0.13,0,8.23,1.44,0,1,1,0,0,3,10,13,2
2414,0.517,0,9.16,1.86,0,1,1,0,0,3,10,14,2
2415,0.11599999999999999,0,9.88,2.11,0,1,0,0,0,3,10,15,2
2416,0.10300000000000001,0,11.3,2.31,0,1,0,0,0,3,10,16,2
2417,0.098,0,10.64,2.41,0,1,0,0,0,3,10,17,2
2418,0.179,0,9.62,2.37,0,1,0,0,0,3,10,18,2
2419,0.688,0,8.88,2.45,0,0,0,0,0,3,10,19,2
2420,0.41800000000000004,0,9.41,2.57,0,0,0,0,0,3,10,20,2
2421,0.504,0,8.54,2.83,0,0,0,0,0,3,10,21,2
2422,0.5589999999999999,0,8.32,2.9,0,0,0,0,0,3,10,22,2
2423,0.352,0,8.07,2.55,0,0,0,0,0,3,10,23,2
2424,0.123,0,8.47,3.54,0,0,0,0,0,3,11,0,3
2425,0.11399999999999999,0,7.97,3.04,0,0,0,0,0,3,11,1,3
2426,0.11399999999999999,0,7.52,3.44,0,0,0,0,0,3,11,2,3
2427,0.1,0,7.09,3.22,0,0,0,0,0,3,11,3,3
2428,0.112,0,7.55,3.48,0,0,0,0,0,3,11,4,3
2429,0.096,0,7.89,3.58,0,0,1,0,0,3,11,5,3
2430,0.119,0,7.63,3.8,0,1,1,0,0,3,11,6,3
2431,0.21600000000000003,0,8.16,3.97,0,1,1,0,0,3,11,7,3
2432,0.18,0,8.7,4.32,0,1,1,0,0,3,11,8,3
2433,0.297,0,8.92,4.97,0,1,1,0,0,3,11,9,3
2434,0.19,0,10.23,5.42,0,1,1,0,0,3,11,10,3
2435,0.159,0,9.53,5.99,0,1,1,0,0,3,11,11,3
2436,0.218,0,10.38,6.35,0,1,1,0,0,3,11,12,3
2437,1.132,0,9.61,6.05,0,1,0,0,0,3,11,13,3
2438,0.584,0,11.02,5.1,0,1,0,0,0,3,11,14,3
2439,0.14,0,11.39,5.28,0,1,0,0,0,3,11,15,3
2440,0.134,0,11.51,4.68,0,1,0,0,0,3,11,16,3
2441,0.184,0,10.57,3.88,0,1,0,0,0,3,11,17,3
2442,0.717,0,9.34,4.23,0,1,0,0,0,3,11,18,3
2443,0.923,0,9.15,3.09,0,0,0,0,0,3,11,19,3
2444,0.758,0,8.32,3.5,0,0,1,0,0,3,11,20,3
2445,0.6859999999999999,0,8.14,3.71,0,0,0,0,0,3,11,21,3
2446,0.524,0,7.54,3.19,0,3,2,0,0,3,11,22,3
2447,0.517,0,7.51,3.78,0,0,0,0,0,3,11,23,3
2448,0.645,0,7.48,3.48,0,0,0,0,0,3,12,0,4
2449,0.642,0,7.38,3.05,0,0,0,0,0,3,12,1,4
2450,0.651,0,6.97,2.74,0,0,0,0,0,3,12,2,4
2451,0.33599999999999997,0,6.29,2.16,0,0,0,0,0,3,12,3,4
2452,0.11599999999999999,0,5.37,1.91,0,3,2,0,0,3,12,4,4
2453,0.099,0,4.92,1.88,0,3,2,0,0,3,12,5,4
2454,0.11,0,5.19,2.3,0,1,0,0,0,3,12,6,4
2455,0.21100000000000002,0,7.13,3.76,0,1,0,0,0,3,12,7,4
2456,0.097,0,7.41,4.54,0,1,0,0,0,3,12,8,4
2457,0.11399999999999999,0,9.78,4.95,0,1,0,0,0,3,12,9,4
2458,0.18000000000000002,0,10.84,5.02,0,1,0,0,0,3,12,10,4
2459,1.359,0,11.29,5.88,0,1,1,0,0,3,12,11,4
2460,0.469,0,11.21,6.01,0,1,1,0,0,3,12,12,4
2461,0.283,0,10.61,5.93,0,1,1,0,0,3,12,13,4
2462,0.279,0,10.41,6.45,0,1,1,0,0,3,12,14,4
2463,0.427,0,10.27,6.21,0,1,1,0,0,3,12,15,4
2464,0.46099999999999997,0,10.41,5.81,0,1,1,0,0,3,12,16,4
2465,0.187,0,10.87,6.14,0,1,1,0,0,3,12,17,4
2466,0.318,0,10.92,6.56,0,1,1,0,0,3,12,18,4
2467,0.9049999999999999,0,11.29,6.31,0,0,1,0,0,3,12,19,4
2468,0.465,0,11.01,6.39,0,0,1,0,0,3,12,20,4
2469,0.5730000000000001,0,11.4,6.85,0,0,1,0,0,3,12,21,4
2470,0.272,0,11.42,6.55,0,0,1,0,0,3,12,22,4
2471,0.251,0,11.49,6.31,0,0,1,0,0,3,12,23,4
2472,0.1,0,11.58,6.33,0,0,1,0,0,3,13,0,5
2473,0.165,0,12.01,6.95,0,6,5,0,0,3,13,1,5
2474,0.099,0,12.35,7.02,0,6,5,0,0,3,13,2,5
2475,0.18,0,12.38,6.27,0,0,0,0,0,3,13,3,5
2476,0.126,0,11.54,5.56,0,3,2,0,0,3,13,4,5
2477,0.118,0,11.91,5.86,0,3,2,0,0,3,13,5,5
2478,0.15,0,12.32,6.02,0,1,0,0,0,3,13,6,5
2479,0.33299999999999996,0,12.72,6.09,0,1,0,0,0,3,13,7,5
2480,0.32899999999999996,0,13.79,6.33,0,2,2,0,0,3,13,8,5
2481,0.793,0,15.68,7.13,0,1,0,0,0,3,13,9,5
2482,0.9889999999999999,0,16.98,7.93,0,1,0,0,0,3,13,10,5
2483,1.067,0,18.47,8.96,0,6,5,0,0,3,13,11,5
2484,0.41800000000000004,0,19.43,8.79,0,6,7,0,0,3,13,12,5
2485,0.372,0,19.88,8.67,0,6,7,0,0,3,13,13,5
2486,0.188,0,19.56,8.03,0,1,0,0,0,3,13,14,5
2487,0.331,0,18.46,7.48,0,1,0,0,0,3,13,15,5
2488,0.473,0,17.57,7.63,0,1,0,0,0,3,13,16,5
2489,0.423,0,17.38,6.87,0,1,0,0,0,3,13,17,5
2490,0.312,0,16.4,5.9,0,1,0,0,0,3,13,18,5
2491,1.354,0,15.29,5.74,0,0,0,0,0,3,13,19,5
2492,0.31,0,14.23,5.39,0,0,0,0,0,3,13,20,5
2493,0.356,0,14.03,4.62,0,0,0,0,0,3,13,21,5
2494,0.35,0,13.15,4.84,0,0,0,0,0,3,13,22,5
2495,0.271,0,12.83,4.74,0,0,0,0,0,3,13,23,5
2496,0.145,0,12.34,4.8,0,3,2,0,0,3,14,0,6
2497,0.11699999999999999,0,11.86,5.05,0,0,0,0,0,3,14,1,6
2498,0.108,0,11.0,4.94,0,0,0,0,0,3,14,2,6
2499,0.106,0,11.28,4.49,0,0,0,0,0,3,14,3,6
2500,0.11199999999999999,0,11.29,5.16,0,0,0,0,0,3,14,4,6
2501,0.099,0,10.88,5.15,0,0,0,0,0,3,14,5,6
2502,0.11699999999999999,0,10.92,5.35,0,1,0,0,0,3,14,6,6
2503,0.11,0,11.56,5.55,0,1,0,0,0,3,14,7,6
2504,0.21000000000000002,0,12.9,6.37,0,1,0,0,0,3,14,8,6
2505,0.133,0,13.92,6.5,0,1,0,0,0,3,14,9,6
2506,0.729,0,14.36,6.6,0,1,0,0,0,3,14,10,6
2507,0.194,0,15.07,6.92,0,1,0,0,0,3,14,11,6
2508,0.19,0,15.43,6.54,0,1,0,0,0,3,14,12,6
2509,0.319,0,14.81,6.62,0,1,0,0,0,3,14,13,6
2510,0.133,0,14.52,7.01,0,1,0,0,0,3,14,14,6
2511,0.14600000000000002,0,14.49,6.84,0,1,0,0,0,3,14,15,6
2512,0.131,0,14.71,6.78,0,1,1,0,0,3,14,16,6
2513,0.354,0,14.03,6.41,0,1,0,0,0,3,14,17,6
2514,0.15999999999999998,0,13.58,5.79,0,1,0,0,0,3,14,18,6
2515,0.184,0,12.77,4.67,0,0,0,0,0,3,14,19,6
2516,0.586,0,12.01,3.31,0,3,2,0,0,3,14,20,6
2517,0.483,0,11.02,3.04,0,3,2,0,0,3,14,21,6
2518,0.42300000000000004,0,10.08,3.09,0,3,2,0,0,3,14,22,6
2519,0.267,0,10.11,3.38,0,3,2,0,0,3,14,23,6
2520,0.169,0,9.97,3.54,0,3,2,0,0,3,15,0,0
2521,0.11499999999999999,0,9.63,4.13,0,0,0,0,0,3,15,1,0
2522,0.107,0,9.76,5.07,0,3,2,0,0,3,15,2,0
2523,0.122,0,10.28,5.1,0,3,2,0,0,3,15,3,0
2524,0.10400000000000001,0,10.71,6.06,0,0,1,0,0,3,15,4,0
2525,0.119,0,10.55,6.62,0,0,1,0,0,3,15,5,0
2526,0.187,0,10.29,6.57,0,1,1,0,0,3,15,6,0
2527,0.14,0,10.51,6.63,0,1,1,0,0,3,15,7,0
2528,0.148,0,11.58,6.88,0,1,0,0,0,3,15,8,0
2529,0.23199999999999998,0,12.92,7.31,0,1,0,0,0,3,15,9,0
2530,0.346,0,14.28,7.73,0,1,0,0,0,3,15,10,0
2531,0.155,0,14.48,7.14,0,1,0,0,0,3,15,11,0
2532,0.11,0,14.54,8.15,0,1,0,0,0,3,15,12,0
2533,0.337,0,15.18,7.64,0,1,0,0,0,3,15,13,0
2534,0.388,0,16.13,7.59,0,1,0,0,0,3,15,14,0
2535,0.124,0,16.55,7.33,0,1,0,0,0,3,15,15,0
2536,0.124,0,16.17,7.21,0,1,0,0,0,3,15,16,0
2537,0.11800000000000001,0,15.18,6.71,0,1,0,0,0,3,15,17,0
2538,0.6599999999999999,0,14.02,6.2,0,1,0,0,0,3,15,18,0
2539,0.261,0,12.78,4.91,0,0,0,0,0,3,15,19,0
2540,0.354,0,11.72,4.14,0,0,0,0,0,3,15,20,0
2541,0.528,0,11.11,3.67,0,3,2,0,0,3,15,21,0
2542,0.33799999999999997,0,10.69,3.43,0,3,2,0,0,3,15,22,0
2543,0.281,0,10.46,2.84,0,0,0,0,0,3,15,23,0
2544,0.21,0,9.68,2.41,0,3,2,0,0,3,16,0,1
2545,0.109,0,9.66,2.74,0,0,0,0,0,3,16,1,1
2546,0.11699999999999999,0,10.07,2.82,0,0,1,0,0,3,16,2,1
2547,0.11099999999999999,0,10.1,2.91,0,0,1,0,0,3,16,3,1
2548,0.118,0,10.18,3.03,0,0,0,0,0,3,16,4,1
2549,0.111,0,10.33,3.12,0,0,1,0,0,3,16,5,1
2550,0.11699999999999999,0,10.94,3.93,0,1,1,0,0,3,16,6,1
2551,0.168,0,11.49,4.78,0,1,1,0,0,3,16,7,1
2552,0.23099999999999998,0,11.92,5.44,0,1,1,0,0,3,16,8,1
2553,0.118,0,12.08,5.86,0,1,1,0,0,3,16,9,1
2554,0.14400000000000002,0,12.67,6.61,0,1,1,0,0,3,16,10,1
2555,0.387,0,13.62,7.1,0,1,0,0,0,3,16,11,1
2556,0.327,0,15.08,6.99,0,1,0,0,0,3,16,12,1
2557,0.14200000000000002,0,16.37,7.21,0,1,0,0,0,3,16,13,1
2558,0.172,0,16.74,7.86,0,1,0,0,0,3,16,14,1
2559,0.194,0,16.63,7.93,0,6,7,0,0,3,16,15,1
2560,0.14500000000000002,0,17.93,7.64,0,1,0,0,0,3,16,16,1
2561,0.126,0,17.95,6.92,0,1,0,0,0,3,16,17,1
2562,0.731,0,17.41,6.48,0,1,0,0,0,3,16,18,1
2563,0.8400000000000001,0,16.73,7.4,0,6,7,0,0,3,16,19,1
2564,0.443,0,15.14,8.42,0,6,7,0,0,3,16,20,1
2565,0.33699999999999997,0,13.7,8.52,0,6,7,0,0,3,16,21,1
2566,0.266,0,12.88,9.01,0,6,7,0,0,3,16,22,1
2567,0.255,0,11.79,8.18,0,6,7,0,0,3,16,23,1
2568,0.118,0,10.78,8.12,0,6,6,0,0,3,17,0,2
2569,0.108,0,10.18,7.75,0,6,6,0,0,3,17,1,2
2570,0.11599999999999999,0,9.71,8.07,0,6,6,0,0,3,17,2,2
2571,0.099,0,9.27,8.35,0,6,6,0,0,3,17,3,2
2572,0.116,0,9.2,8.8,0,6,7,0,0,3,17,4,2
2573,0.096,0,9.13,8.58,0,6,7,0,0,3,17,5,2
2574,0.112,0,9.32,9.08,0,6,7,0,0,3,17,6,2
2575,0.148,0,10.17,9.05,0,6,7,0,0,3,17,7,2
2576,0.178,0,10.83,9.72,0,6,5,0,0,3,17,8,2
2577,0.198,0,11.58,10.04,0,6,5,0,0,3,17,9,2
2578,0.428,0,12.48,9.35,0,6,5,0,0,3,17,10,2
2579,0.253,0,13.08,9.6,0,6,7,0,0,3,17,11,2
2580,0.245,0,13.56,9.04,0,6,7,0,0,3,17,12,2
2581,0.292,0,14.11,9.3,0,6,7,0,0,3,17,13,2
2582,0.132,0,9.92,8.66,0,6,7,0,0,3,17,14,2
2583,0.148,0,10.05,6.96,0,1,0,0,0,3,17,15,2
2584,0.131,0,12.1,7.25,0,1,0,0,0,3,17,16,2
2585,0.147,0,12.23,7.45,0,6,7,0,0,3,17,17,2
2586,0.618,0,11.99,6.99,0,6,7,0,0,3,17,18,2
2587,0.32099999999999995,0,10.58,6.73,0,0,0,0,0,3,17,19,2
2588,0.464,0,9.9,6.36,0,3,2,0,0,3,17,20,2
2589,0.815,0,9.07,6.7,0,3,2,0,0,3,17,21,2
2590,0.27,0,8.48,6.13,0,3,2,0,0,3,17,22,2
2591,0.248,0,8.02,5.89,0,0,0,0,0,3,17,23,2
2592,0.12000000000000001,0,7.52,5.91,0,3,2,0,0,3,18,0,3
2593,0.10700000000000001,0,7.47,5.27,0,3,2,0,0,3,18,1,3
2594,0.098,0,7.08,5.13,0,0,1,0,0,3,18,2,3
2595,0.115,0,7.59,5.05,0,0,1,0,0,3,18,3,3
2596,0.096,0,8.0,4.69,0,0,1,0,0,3,18,4,3
2597,0.108,0,7.68,4.48,0,0,1,0,0,3,18,5,3
2598,0.172,0,8.13,4.78,0,1,1,0,0,3,18,6,3
2599,0.264,0,8.64,4.72,0,1,1,0,0,3,18,7,3
2600,0.208,0,8.78,5.33,0,1,1,0,0,3,18,8,3
2601,0.28700000000000003,0,9.74,5.12,0,1,1,0,0,3,18,9,3
2602,0.121,0,10.73,5.36,0,1,1,0,0,3,18,10,3
2603,0.128,0,11.11,5.26,0,1,1,0,0,3,18,11,3
2604,0.376,0,11.31,4.81,0,1,1,0,0,3,18,12,3
2605,0.128,0,11.81,4.49,0,1,0,0,0,3,18,13,3
2606,0.14,0,11.88,3.98,0,1,0,0,0,3,18,14,3
2607,0.352,0,11.86,4.06,0,1,0,0,0,3,18,15,3
2608,0.104,0,11.82,3.54,0,1,0,0,0,3,18,16,3
2609,0.114,0,11.95,3.64,0,1,0,0,0,3,18,17,3
2610,0.103,0,10.77,3.95,0,1,0,0,0,3,18,18,3
2611,0.43000000000000005,0,9.63,3.04,0,0,0,0,0,3,18,19,3
2612,0.33299999999999996,0,7.93,2.6,0,0,0,0,0,3,18,20,3
2613,0.33999999999999997,0,6.78,1.97,0,3,2,0,0,3,18,21,3
2614,0.298,0,6.17,1.78,0,3,2,0,0,3,18,22,3
2615,0.266,0,5.43,1.34,0,3,2,0,0,3,18,23,3
2616,0.259,0,4.84,0.81,0,3,2,0,0,3,19,0,4
2617,0.14400000000000002,0,4.33,0.72,0,3,2,0,0,3,19,1,4
2618,0.11699999999999999,0,3.67,0.61,0,3,2,0,0,3,19,2,4
2619,0.106,0,3.85,0.54,0,3,2,0,0,3,19,3,4
2620,0.11,0,3.19,0.39,0,3,2,0,0,3,19,4,4
2621,0.119,0,2.88,0.62,0,3,2,0,0,3,19,5,4
2622,0.10700000000000001,0,3.61,0.48,0,2,2,0,0,3,19,6,4
2623,0.8029999999999999,0,5.19,1.24,0,1,0,0,0,3,19,7,4
2624,0.30800000000000005,0,7.01,2.33,0,2,2,0,0,3,19,8,4
2625,0.258,0,8.88,3.17,0,1,0,0,0,3,19,9,4
2626,1.3199999999999998,0,9.59,3.36,0,1,0,0,0,3,19,10,4
2627,0.605,0,11.12,2.91,0,1,0,0,0,3,19,11,4
2628,0.28400000000000003,0,12.18,3.31,0,2,2,0,0,3,19,12,4
2629,0.289,0,13.14,3.59,0,2,2,0,0,3,19,13,4
2630,0.548,0,12.86,3.87,0,1,0,0,0,3,19,14,4
2631,0.41400000000000003,0,13.08,3.89,0,1,0,0,0,3,19,15,4
2632,0.327,0,12.17,4.19,0,1,0,0,0,3,19,16,4
2633,0.23199999999999998,0,11.13,4.06,0,2,2,0,0,3,19,17,4
2634,1.266,0,9.89,3.38,0,2,2,0,0,3,19,18,4
2635,0.5640000000000001,0,8.34,3.25,0,2,2,0,0,3,19,19,4
